MONLOC_AB,StartDate,StartTime,DataLoggerLineName,Deployment,ProjectIdentifier,ActivityIdentifier,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,DataType,UseForCalc,COMMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,21:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.53,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,22:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.46,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,22:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,22:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.35,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,22:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.29,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,23:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,23:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.19,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,23:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.13,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/11/2024,23:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240511_2024Sum_TS,Water,"Temperature, water",10.09,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,00:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.03,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,00:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.94,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,00:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,00:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,01:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,01:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,01:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,01:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,02:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,02:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.63,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,02:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.59,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,02:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.56,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,03:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,03:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.49,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,03:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.45,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,03:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,04:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.39,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,04:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.34,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,04:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.32,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,04:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,05:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.25,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,05:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.21,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,05:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.2,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,05:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.15,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,06:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,06:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.07,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,06:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.07,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,06:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,07:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,07:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",8.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,07:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",8.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,07:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",8.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,08:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",8.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,08:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",8.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,08:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",8.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,08:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.03,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,09:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.05,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,09:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,09:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,09:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,10:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,10:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.32,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,10:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,10:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.51,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,11:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.61,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,11:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,11:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",9.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,11:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,12:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,12:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.31,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,12:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.48,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,12:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.6,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,13:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,13:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.87,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,13:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.02,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,13:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,14:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.3,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,14:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,14:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.52,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,14:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.66,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,15:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,15:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,15:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.85,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,15:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.87,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,16:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,16:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,16:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.85,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,16:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,17:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,17:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,17:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.67,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,17:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,18:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,18:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.47,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,18:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,18:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.29,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,19:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.24,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,19:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.15,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,19:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",11.05,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,19:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,20:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,20:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.83,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,20:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.73,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,20:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.68,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,21:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.62,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,21:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.55,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,21:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.5,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,21:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.44,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,22:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.38,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,22:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.34,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,22:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.27,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,22:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.23,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,23:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.16,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,23:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,23:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.09,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/12/2024,23:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240512_2024Sum_TS,Water,"Temperature, water",10.05,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,00:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",10,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,00:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",10,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,00:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,00:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,01:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.92,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,01:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,01:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,01:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,02:00:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.83,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,02:15:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,02:30:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPLETH1,05/13/2024,02:45:00,21119025,2024Sum,HohRiverPrj1,MAPLETH1_20240513_2024Sum_TS,Water,"Temperature, water",9.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
